CardId,Name,OriginalType,ModeCount,ModeIds,Auto
102097,Veil the Legions,Action Modifier,2,102097:MODIFIER:obf|102097:MODIFIER:OBF,yes
102098,Veiled Sight,Reaction,2,102098:REACTION:chi|102098:REACTION:CHI,yes
102099,Veles' Hunt,Political Action,1,102099:POLITICAL,yes
102100,Velvet Tongue,Action Modifier/Reaction,4,102100:MODIFIER:ser|102100:REACTION:ser|102100:MODIFIER:SER|102100:REACTION:SER,no
102101,Vendetta,Reaction,1,102101:REACTION,yes
102102,Veneficorum Artum Sanguis,Equipment,1,102102:EQUIPMENT,yes
102103,Veneficti,Ally,1,102103:ALLY,yes
102104,Venenation,Action Modifier,2,102104:MODIFIER:ser|102104:MODIFIER:SER,yes
102105,Venetian Conference,Reaction,1,102105:REACTION,yes
102106,Vengeance of Samiel,Combat,3,102106:COMBAT:pot|102106:COMBAT:val|102106:COMBAT:VAL,yes
102107,Vengeful Spirit,Retainer,1,102107:RETAINER,yes
102108,Ventrue Directorate Assembly,Master,1,102108:MASTER,yes
102109,Ventrue Headquarters,Master,1,102109:MASTER,yes
102110,Ventrue Investment,Master,1,102110:MASTER,yes
102111,Ventrue Justicar,Political Action,1,102111:POLITICAL,yes
102112,Vermin Channel,Action,1,102112:ACTION,yes
102113,Vessel,Master,1,102113:MASTER,yes
102114,Vial of Elder Vitae,Equipment,1,102114:EQUIPMENT,yes
102115,Vial of Garou Blood,Equipment,1,102115:EQUIPMENT,yes
102116,Vicissitude,Master,1,102116:MASTER,yes
102117,Vicissitude Poisoning,Master,1,102117:MASTER,yes
102118,Victim of Habit,Action,1,102118:ACTION,yes
102119,Vigil: The Thin Line,Master,1,102119:MASTER,yes
102120,Vigilance,Power,2,102120:MODIFIER|102120:REACTION,yes
102121,Villein,Master,1,102121:MASTER,yes
102122,Violation of Trust,Action,1,102122:ACTION,yes
102123,Virolax Facility,Master,1,102123:MASTER,yes
102124,Virtuosa,Action Modifier,3,102124:MODIFIER:pre|102124:MODIFIER:mel|102124:MODIFIER:MEL,yes
102125,Visionquest,Action,1,102125:ACTION,yes
102264,Visions of Gehenna,Action Modifier,2,102264:MODIFIER:pre|102264:MODIFIER:PRE,yes
102265,Visions of Zapathasura,Reaction,2,102265:REACTION:obf+pre|102265:REACTION:OBF+PRE,yes
102126,Visit from the Capuchin,Master,1,102126:MASTER,yes
102127,Vitae Block,Combat,3,102127:COMBAT:ani|102127:COMBAT:obe|102127:COMBAT:OBE,yes
102128,Vivienne Géroux,Ally,1,102128:ALLY,yes
102129,Voice of Madness,Reaction,2,102129:REACTION:dem|102129:REACTION:DEM,yes
102130,Voices of the Castle,Reaction,3,102130:REACTION:tha|102130:REACTION:vis|102130:REACTION:VIS,yes
102266,Voracious Vermin,Combat,2,102266:COMBAT:ani|102266:COMBAT:ANI,yes
102131,Voter Captivation,Action Modifier,2,102131:MODIFIER:pre|102131:MODIFIER:PRE,yes
102132,Vox Domini,Master,1,102132:MASTER,yes
102133,Vox Senis,Master,1,102133:MASTER,yes
102363,"Vozhd of Gravesend, The",Ally,1,102363:ALLY,yes
102364,"Vozhd of Juiz de Fora, The",Ally,1,102364:ALLY,yes
102267,"Vozhd of Sofia, The",Ally,1,102267:ALLY,yes
102365,"Vozhd of Szczecin, The",Ally,1,102365:ALLY,yes
102134,Vulnerability,Master,1,102134:MASTER,yes
102135,Vulture's Buffet,Action,3,102135:ACTION:obf|102135:ACTION:spi|102135:ACTION:SPI,yes
102136,Waiting Game,Event,1,102136:EVENT,yes
102137,Wake with Evening's Freshness,Reaction,1,102137:REACTION,yes
102138,Walk of Caine,Action Modifier,2,102138:MODIFIER:san|102138:MODIFIER:SAN,yes
102139,Walk of Flame,Combat,2,102139:COMBAT:tha|102139:COMBAT:THA,yes
102140,Walk through Arcadia,Action Modifier,1,102140:MODIFIER,yes
102141,Walks-With-Might,Ally,1,102141:ALLY,yes
102347,Wall of Filth,Combat,4,102347:COMBAT:pro|102347:COMBAT:tha|102347:COMBAT:PRO|102347:COMBAT:THA,yes
102142,"Wall Street Night, Financial Newspaper",Master,1,102142:MASTER,yes
102143,Wanderer's Counsel,Action Modifier/Reaction,3,102143:MODIFIER:1|102143:REACTION|102143:MODIFIER:2,yes
102144,War Ghoul,Ally,1,102144:ALLY,yes
102348,War of Ages,Political Action,1,102348:POLITICAL,yes
102145,War Party,Action,1,102145:ACTION,yes
102146,Warding the Beast,Action,3,102146:ACTION:pre|102146:ACTION:val|102146:ACTION:VAL,yes
102147,Warning Sirens,Master,1,102147:MASTER,yes
102148,Warrant,Political Action,1,102148:POLITICAL,yes
102216,"Warrens, The",Reaction,1,102216:REACTION,yes
102149,Warsaw Station,Master,1,102149:MASTER,yes
102150,Warzone Hunting Ground,Master,1,102150:MASTER,yes
102151,Wash,Master,1,102151:MASTER,yes
102152,"Wasserschloss Anif, Austria",Master,1,102152:MASTER,yes
102153,Waste Management Operation,Master,1,102153:MASTER,yes
102154,Watch Commander,Reaction,1,102154:REACTION,yes
102155,Watchtower: Chosen are Called,Master,1,102155:MASTER,yes
102156,Watchtower: Four Ride Forth,Master,1,102156:MASTER,yes
102157,Watchtower: Greatest Fall,Political Action,1,102157:POLITICAL,yes
102158,Watchtower: The Wolves Feed,Master,1,102158:MASTER,yes
102159,Waters of Duat,Action,1,102159:ACTION,yes
102160,Wave of Insanity,Action,2,102160:ACTION:dem|102160:ACTION:DEM,yes
102161,Wave of Lethargy,Combat,2,102161:COMBAT:qui|102161:COMBAT:QUI,yes
102162,Waxen Poetica,Equipment,1,102162:EQUIPMENT,yes
102163,Weakness,Combat,2,102163:COMBAT:qui|102163:COMBAT:QUI,yes
102164,Weather Control,Combat,2,102164:COMBAT:tha|102164:COMBAT:THA,yes
102165,Web of Knives Recruit,Action,1,102165:ACTION,yes
102166,Week of Nightmares,Master,1,102166:MASTER,yes
102167,Weeping Stone,Master,1,102167:MASTER,yes
102168,Weigh the Heart,Action Modifier,2,102168:MODIFIER:aus+ser|102168:MODIFIER:AUS+SER,yes
102169,Weighted Walking Stick,Combat,1,102169:COMBAT,yes
102170,Weirding Stone,Equipment,1,102170:EQUIPMENT,yes
102171,Well-Aimed Car,Combat,2,102171:COMBAT:pot|102171:COMBAT:POT,yes
102172,Well-Marked,Action,1,102172:ACTION,yes
102173,Wendell Delburton,Ally,1,102173:ALLY,yes
102174,Werewolf Pack,Ally,1,102174:ALLY,yes
102285,Where the Veil Thins,Action Modifier,2,102285:MODIFIER:obl|102285:MODIFIER:OBL,yes
102175,Whispers from the Dead,Action,2,102175:ACTION:nec|102175:ACTION:NEC,yes
102176,Whispers of the Nictuku,Master,1,102176:MASTER,yes
102177,Whistling Up the Beast,Combat,3,102177:REFLEX:abo|102177:COMBAT:abo|102177:COMBAT:ABO,yes
102178,White Nights Massacre,Event,1,102178:EVENT,yes
102179,White Phosphorus Grenade,Equipment,1,102179:EQUIPMENT,yes
102180,Wider View,Master,1,102180:MASTER,yes
102181,"Wildebeest, The",Action,1,102181:ACTION,yes
102182,Will of the Council,Action,1,102182:ACTION,yes
102183,Will-o'-the-Wisp,Action Modifier,2,102183:MODIFIER:chi|102183:MODIFIER:CHI,yes
102184,Winchester Mansion,Equipment,1,102184:EQUIPMENT,yes
102185,Wind Dance,Combat,2,102185:COMBAT:tha|102185:COMBAT:THA,yes
102186,Winged Second,Reaction,1,102186:REACTION:FLIGHT,yes
102187,Wise Spider,Action,1,102187:ACTION,yes
102188,Withering,Combat,3,102188:COMBAT:ani|102188:COMBAT:thn|102188:COMBAT:THN,yes
102189,WMRH Talk Radio,Master,1,102189:MASTER,yes
102190,Wolf Claws,Combat,2,102190:COMBAT:pro|102190:COMBAT:PRO,yes
102191,Wolf Companion,Retainer,2,102191:RETAINER:ani|102191:RETAINER:ANI,yes
102192,Wooden Stake,Equipment,1,102192:EQUIPMENT,yes
102193,"World's a Canvas, The",Action,3,102193:ACTION:dom|102193:ACTION:obf|102193:ACTION:vic,yes
102194,Wormwood,Event,1,102194:EVENT,yes
102195,Wrath of the Inner Circle,Political Action,1,102195:POLITICAL,yes
102196,Writ of Acceptance,Equipment,1,102196:EQUIPMENT,yes
102197,Wrong and Crosswise,Reaction,2,102197:REACTION:dem|102197:REACTION:DEM,yes
102198,XTC-Laced Blood,Master,1,102198:MASTER,yes
102199,Yawp Court,Master,1,102199:MASTER,yes
102200,Year of Fortune,Political Action,1,102200:POLITICAL,yes
102201,Yoruba Shrine,Master,1,102201:MASTER,yes
102202,Young Bloods,Ally,1,102202:ALLY,yes
102203,Zaire River Ferry,Equipment,1,102203:EQUIPMENT,yes
102204,Zapaderin,Action Modifier,1,102204:MODIFIER,yes
102205,Zephyr,Action Modifier,2,102205:MODIFIER:cel|102205:MODIFIER:CEL,yes
102206,Zillah's Tears,Action,1,102206:ACTION,yes
102207,Zillah's Valley,Master,1,102207:MASTER,yes
102208,Zip Gun,Combat,1,102208:COMBAT,yes
102209,Zip Line,Action,1,102209:ACTION,yes
102210,Zombie,Retainer,1,102210:RETAINER,yes
102211,Zoning Board,Master,1,102211:MASTER,yes
102212,Zoo Hunting Ground,Master,1,102212:MASTER,yes
